account_number,name,entity_type,status,registered,domestic_or_foreign,formation_place,naics,street,city,state,zip,email
3518981,White Raven By Blackthorne LLC,LLC,Active,2026-09-18,Domestic,Connecticut,Full-Service Restaurants (722511),17 Terrace Dr,Plainfield,CT,06374-1641,whiteravenbyblackthorne@gmail.com
3518982,Calliope Mason LLC,LLC,Active,2026-09-18,Domestic,Connecticut,All Other Miscellaneous Retailers (459999),310 Rowayton Ave,Norwalk,CT,06853-1906,calliopemasonrct@gmail.com
3518984,"Universal City Development Partners, Limited Partnership",Limited Partnership,Active,2026-09-18,Foreign,,,1200 South Pine Island Road,Plantation,FL,33324,CORPORATE.SECRETARY@NBCUNI.COM
3518987,AFONSO CONSTRUCTION Limited Liability Company,LLC,Active,2026-09-18,Domestic,Connecticut,Residential Remodelers (236118),56 KENOSIA AVE,DANBURY,CT,06810,karate_usa03@hotmail.com
3518989,SideQuest by Blackthorne LLC,LLC,Active,2026-09-18,Domestic,Connecticut,Portfolio Management and Investment Advice (523940),17 Terrace Dr,Plainfield,CT,06374-1641,sidequestbyblackthorne@gmail.com
3518992,MetaFit Pharma Solutions LLC,LLC,Active,2026-09-18,Foreign,CALIFORNIA,Food Health Supplement Retailers (456191),12636 High Bluff Dr,San Diego,CA,92130-2071,agustin.quintero@fimbres.com
3518995,JAIME TREE SERVICES AND LANDSCAPING LLC,LLC,Active,2026-09-18,Domestic,Connecticut,Landscaping Services (561730),71 STILLWATER AVE,STAMFORD,CT,06902,moralesjaimito40@gmail.com
3518996,"Horton Electrical Services, LLC",LLC,Active,2026-09-18,Foreign,,,97 River Road,CANTON,CT,06019,duquettej@comelectrical.com
3518999,MIGUEL FENCE LLC,LLC,Active,2026-09-18,Domestic,Connecticut,All Other Specialty Trade Contractors (238990),46 High St,Stamford,CT,06902-4923,mvillegas0775@gmail.com
3519002,Dough Bombs LLC,LLC,Active,2026-09-18,Domestic,Connecticut,Baked Goods Retailers (445291),159 Snake Meadow Road,Plainfield,CT,06354,doughbombsct@gmail.com
3519012,LD Strategy LLC,LLC,Active,2026-09-18,Domestic,Connecticut,Marketing Consulting Services (541613),41 Idlewood Pl,Stamford,CT,06905-2410,lauren@ld-strategy.com
3519013,WORLD TRAVEL HOLDINGS. LLC,LLC,Active,2026-09-18,Foreign,,561510,"1201 W. Cypress Creek Rd., Suite 100 Ft.",FT LAUDERDALE,FL,33309,esobol@wth.com
3519022,SANDROS J.G. CORP,Stock,Active,2026-09-18,Domestic,Connecticut,Lessors of Residential Buildings and Dwellings (531110),,,,,jrescalvo@fgomezcpas.com
3519030,"INVISION SE, LLC",LLC,Active,2026-09-18,Foreign,,541310,"532 KING STREET, SUITE B",CHARLESTON,SC,29403,MICHAEL.HEIN@HFWCOMPANIES.COM
3519031,Badageoni LLC,LLC,Active,2026-09-18,Domestic,Connecticut,Full-Service Restaurants (722511),120 Washington Blvd,Stamford,CT,06902-8904,n.jankarashvili00@gmail.com
3519035,Mid Atlantic Isolation LLC,LLC,Active,2026-09-18,Foreign,MARYLAND,Other Miscellaneous Durable Goods Merchant Wholesalers (423990),86 York Street,Taneytown,MD,21787,rstonesifer@midatlanticiso.com
3519036,"Mel Fresh, LLC",LLC,Active,2026-09-18,Domestic,Connecticut,"Cafeterias, Grill Buffets, and Buffets (722514)",68 Woodbridge Ave,East Hartford,CT,06108-4004,tabazarmeli@gmail.com
3519041,R&L Ballroom LLC,LLC,Active,2026-09-18,Domestic,Connecticut,Fine Arts Schools (611610),10B Ranney Rd,Cromwell,CT,06416-2218,lmgurry@gmail.com
3519043,"Sunrun Cypress Class B 2026-2, LLC",LLC,Active,2026-09-18,Foreign,,,"600 CALIFORNIA STREET, SUITE 1800",SAN FRANCISCO,CA,94108,CORPLEGAL@SUNRUN.COM
3519046,123 Canoe Brook LLC,LLC,Active,2026-09-18,Domestic,Connecticut,Residential Property Managers (531311),123 Canoe Brook Rd,Trumbull,CT,06611-2101,townsendassociatesre@gmail.com
3519047,ProStyle Haircutting Services LLC,LLC,Active,2026-09-18,Domestic,Connecticut,Other Personal Care Services (812199),770 State St.,New Haven,CT,06511,prostylecut@gmail.com
3519050,"SILVER POINT TACTICAL CREDIT PARTNERS MANAGEMENT, LLC",LLC,Active,2026-09-18,Foreign,,525990,"TWO GREENWICH PLAZA, SUITE 1",GREENWICH,CT,06830,ENTITYMGMT@SILVERPOINTCAPITAL.COM
3519051,Fiano Educational Consulting Limited Liability Company,LLC,Active,2026-09-18,Domestic,Connecticut,Educational Support Services (611710),27 Y Rd,Willington,CT,06279-1731,fianoconsulting@icloud.com
3519052,"48 DIXWELL, LLC",LLC,Active,2026-09-18,Domestic,Connecticut,Lessors of Residential Buildings and Dwellings (531110),125 N School St,Manchester,CT,06042-2028,zenlibertyllc@gmail.com
3519053,All about Staging Design Limited Liability Company,LLC,Active,2026-09-18,Domestic,Connecticut,Interior Design Services (541410),28 Hobson ave,Bristol,CT,06010,allaboutstagingdesign@gmail.com
3519054,MAINELYRENTALS LLC,LLC,Active,2026-09-18,Domestic,Connecticut,Lessors of Residential Buildings and Dwellings (531110),115 Wright Rd,Canton,CT,06019-3746,the_rileys@comcast.net
3519057,"Blind Pay, LLC",LLC,Active,2026-09-18,Foreign,DELAWARE,"Financial Transactions Processing, Reserve, and Clearinghouse Activities (522320)",1522 Western Ave,Seattle,WA,98101-1522,eastern@registeredagentsinc.com
3519059,"MYCATHOLICDOCTOR MSO, INC.",Stock,Active,2026-09-18,Foreign,DELAWARE,Other Accounting Services (541219),711 Silvermine Rd,New Canaan,CT,06840,kathleen@mycatholicdoctor.com
3519060,BMB532 LLC,LLC,Active,2026-09-18,Domestic,Connecticut,Lessors of Nonresidential Buildings except Miniwarehouses (531120),77 Court St,Cromwell,CT,06416-1655,bones.6@netzero.net
3519062,Golden Wheat Restaurant Group LLC,LLC,Active,2026-09-18,Domestic,Connecticut,Full-Service Restaurants (722511),1184 Burnside Ave,East Hartford,CT,06108-1598,liyuling834@gmail.com
3519071,MN8 Charging LLC,LLC,Active,2026-09-18,Foreign,,,"1155 Avenue of the Americas, 27th FL",NEW YORK,NY,10036,Llegalops@mn8.com
3519077,The Author's Group LLC,LLC,Active,2026-09-18,Domestic,Connecticut,Book Publishers (513130),2389 Main St.,Glastonbury,CT,06033,eastern@northwestregisteredagent.com
3519080,107 Winchester LLC,LLC,Active,2026-09-18,Domestic,Connecticut,Lessors of Residential Buildings and Dwellings (531110),107 Whitney Ave,New Haven,CT,06510-1232,james@farnamgroup.com
3519084,3 Fabco Main St. LLC,LLC,Active,2026-09-18,Domestic,Connecticut,Lessors of Nonresidential Buildings except Miniwarehouses (531120),200 Park Avenue,New York,NY,10166,joseph.fabrizi@cbre.com
3519089,MSH Enterprises LLC,LLC,Active,2026-09-18,Domestic,Connecticut,Other Activities Related to Real Estate (531390),21 Mary Dr,Manchester,CT,06042,mshenterprises26@gmail.com
3519091,FG Elite Construction LLC,LLC,Active,2026-09-18,Domestic,Connecticut,Residential Remodelers (236118),202 Circuit Ave,Waterbury,CT,06708-2162,fgeliteconstructionllc@gmail.com
3519097,DAET Construction LLC,LLC,Active,2026-09-18,Domestic,Connecticut,Residential Remodelers (236118),13 Pioneer Dr,Enfield,CT,06082-5811,matthew@cpakopec.com
3519098,OXLOS Inc.,Stock,Active,2026-09-18,Foreign,DELAWARE,"Corporate, Subsidiary, and Regional Managing Offices (551114)",908 Riverside Dr,Palmetto,FL,34221-5038,legaldept@surgeu.com
3519112,"Harbor Point Strategic Holdings, LLC",LLC,Active,2026-09-18,Domestic,Connecticut,Portfolio Management and Investment Advice (523940),880 Pacific Street,Stamford,CT,06902,harborpointstrategicholdings@gmail.com
3519114,"Lingco Language Labs, Inc.",Stock,Active,2026-09-18,Foreign,DELAWARE,Custom Computer Programming Services (541511),1146 S Washington Ave,Lansing,MI,48910-1694,lingcolanguagelabsinc@ao.app
3519121,Ravy Drywall LLC,LLC,Active,2026-09-18,Domestic,Connecticut,Drywall and Insulation Contractors (238310),102 Crown St,Meriden,CT,06450-5784,tutigre@me.com
3519125,"Seaside Bridgeport, LLC",LLC,Active,2026-09-18,Domestic,Connecticut,Other Activities Related to Real Estate (531390),120 Colt Street,East Hartford,CT,06118,alandi@thelandigroup.net
3519129,Patency Consulting LLC,LLC,Active,2026-09-18,Domestic,Connecticut,Administrative Management and General Management Consulting Services (541611),15 Amadeo Dr,Bethany,CT,06524-3186,zkorwin@gmail.com
3519132,RASIN SOLUTIONS US LLC,LLC,Active,2026-09-18,Foreign,,,"1407 BROADWAY 14TH FL, SUITE 1400",NEW YORK,NY,10018,USFINANCE@RASIN.COM
3519135,D&S Transportation LLC,LLC,Active,2026-09-18,Domestic,Connecticut,"General Freight Trucking, Local (484110)",106 Joy Ln,New Britain,CT,06053,sergeidanchak@icloud.com
3519137,"CT Forever Young, LLC",LLC,Active,2026-09-18,Domestic,Connecticut,Lessors of Residential Buildings and Dwellings (531110),72 W Mountain Rd,West Simsbury,CT,06092-2301,4everyoung2025@gmail.com
3519139,"Ambi Robotics, Inc.",Stock,Active,2026-09-18,Foreign,DELAWARE,Custom Computer Programming Services (541511),1610 5th St,Berkeley,CA,94710-1715,sandra@ambirobotics.com
3519148,Wheeler Trigg O'Donnell LLP,LLP,Active,2026-09-18,Foreign,COLORADO,Offices of Lawyers (541110),370 17th St Ste 4500,Denver,CO,80202-5647,humanresources@wtotrial.com
3519153,BE YOU VISIONERI TO REALITY CLOTHING LLC,LLC,Active,2026-09-18,Domestic,Connecticut,All Other Publishers (513199),28 Perry St,Stamford,CT,06902,visioneribeyou203@gmail.com
3519156,Star 38 LLC,LLC,Active,2026-09-18,Domestic,,551112,362 COUNTRY LANE,ORANGE,CT,06477,xyacht332@gmail.com
3519157,SOUTHBRIDGE INTERVENTIONAL PAIN Inc,Stock,Active,2026-09-18,Foreign,MASSACHUSETTS,Offices of Physicians except Mental Health Specialists (621111),48 Main st,Sturbridge,MA,01566,faridashraf@yahoo.com
3519166,YES ITS POSSIBLE LLC,LLC,Active,2026-09-18,Domestic,Connecticut,Lessors of Residential Buildings and Dwellings (531110),337 Thompson St,Stratford,CT,06615-5506,possible0926@gmail.com
3519167,FinixLimo Transportation LLC,LLC,Active,2026-09-18,Domestic,Connecticut,Limousine Service (485320),82 Dale St,Stamford,CT,06902,eastern@northwestregisteredagent.com
3519174,Draper Holdings LLC,LLC,Active,2026-09-18,Domestic,Connecticut,Other Activities Related to Real Estate (531390),37 Woodhaven Rd,Bristol,CT,06010-2711,perkinsjess85@gmail.com
3519185,Golden Steps Footcare Limited Liability Company,LLC,Active,2026-09-18,Domestic,Connecticut,Nail Salons (812113),404 Essex Ct,Torrington,CT,06790-2840,goldenstepsfc@gmail.com
3519189,Avencrest Investment Group LLC,LLC,Active,2026-09-18,Domestic,Connecticut,Other Activities Related to Real Estate (531390),41 Mechanic St Ste 1,Windsor,CT,06095-2554,info@avencrestinvestment.com
3519192,SUNBRIGHT SOLAR LLC,LLC,Active,2026-09-18,Foreign,NEW JERSEY,Electrical Contractors and Other Wiring Installation Contractors (238210),72 Florence Pl,Elmwood Park,NJ,07407-3048,info@sunbrightsolarnj.com
3519195,Tidy and Clean Services LLC,LLC,Active,2026-09-18,Domestic,Connecticut,Janitorial Services (561720),380 Linnmoore St,Hartford,CT,06106-4238,tidyandcleanservices.lt@gmail.com
3519196,RBMason Consult LLC,LLC,Active,2026-09-18,Domestic,Connecticut,Administrative Management and General Management Consulting Services (541611),74 Terra Nova Circle,Westport,CT,06880,rbulkeley@jrblaw.net
3519200,PANDA MART 1 LLC,LLC,Active,2026-09-18,Domestic,Connecticut,Convenience Retailers (445131),713 Stanley St,New Britain,CT,06051-2328,ctnetsales@298gmail.com
3519207,Lawendy Construction & Design Limited Liability Partnership,LLP,Active,2026-09-18,Domestic,Connecticut,Landscaping Services (561730),269 Maple Road,Easton,CT,06612,lawendy@sbcglobal.net
3519208,ANTUN CONSTRUCTION LLC,LLC,Active,2026-09-18,Domestic,Connecticut,All Other Specialty Trade Contractors (238990),10 ORCHARD ST,OLD SAYBROOK,CT,06145,hermesantun662@gmail.com
3519210,"10 Park Meadow, LLC",LLC,Active,2026-09-18,Domestic,Connecticut,Lessors of Residential Buildings and Dwellings (531110),43 Wildcat Road,Burlington,CT,06013,dmarino1@icloud.com
3519213,Total Engagement LLC,LLC,Active,2026-09-18,Domestic,Connecticut,Human Resources Consulting Services (541612),1656 Meriden-Waterbury Turnpike,Milldale,CT,06467,totalengagementllc@gmail.com
3519214,Reservoir Industries LLC,LLC,Active,2026-09-18,Domestic,Connecticut,Administrative Management and General Management Consulting Services (541611),2389 Main St.,Glastonbury,CT,06033,eastern@northwestregisteredagent.com
3519240,SunGo Limited Liability Company,LLC,Active,2026-09-18,Domestic,Connecticut,"Cosmetics, Beauty Supplies, and Perfume Retailers (456120)",48 Brooks Rd,New Canaan,CT,06840-6250,mari@sungospf.com
3519241,"SILVER POINT TACTICAL CREDIT PARTNERS MANAGEMENT II, LLC",LLC,Active,2026-09-18,Foreign,,525990,"TWO GREENWICH PLAZA, SUITE 1",GREENWICH,CT,06830,ENTITYMGMT@SILVERPOINTCAPITAL.COM
3519255,Morris Mobility Transport L.L.C.,LLC,Active,2026-09-18,Domestic,Connecticut,Special Needs Transportation (485991),22 Brewster RD,Windsor,CT,06095,morrismobilitytransport@gmail.com
3519261,"Northfield General Store, LLC",LLC,Active,2026-09-18,Domestic,Connecticut,General Line Grocery Merchant Wholesalers (424410),670 Northfield Road,Northfield,CT,06778,nfgs254@gmail.com
3519279,DEMS Care Solutions LLC,LLC,Active,2026-09-18,Domestic,Connecticut,Other Individual and Family Services (624190),211 Pomeroy Ave,Meriden,CT,06450-7165,demscaresolutions@gmail.com
3519289,Saiyed Family Holdings LLC,LLC,Active,2026-09-18,Domestic,Connecticut,Lessors of Residential Buildings and Dwellings (531110),11 Freedman Dr,Norwalk,CT,06854-1004,taj.saiyed@yahoo.com
3519302,Almamax Multistore LLC,LLC,Active,2026-09-18,Domestic,Connecticut,"Cosmetics, Beauty Supplies, and Perfume Retailers (456120)",434 Laurel Hill Ave,Norwich,CT,06360-6936,innocentedroney@almamax.com
3519311,Endless Creations Custom Favors and Gifts LLC,LLC,Active,2026-09-18,Domestic,Connecticut,All Other Consumer Goods Rental (532289),21 Silver Ln,East Hartford,CT,06118-1050,agrant828@aol.com
3519319,NANNU CREATIVE LLC,LLC,Active,2026-09-18,Domestic,Connecticut,Interior Design Services (541410),281 Silver Spring Road,Ridgefield,CT,06877-5410,tia.cibani@nannucreative.com
3519321,Iron Eagles Logistics LLC,LLC,Active,2026-09-18,Domestic,Connecticut,"General Freight Trucking, Long-Distance, Truckload (484121)",155 Cedar St,New Haven,CT,06519-2305,ironeagleslogistics@gmail.com
3519322,POWERZ LOGISTICS LLC,LLC,Active,2026-09-18,Domestic,Connecticut,"Process, Physical Distribution, and Logistics Consulting Services (541614)",123 Gerald Dr,Vernon Rockville,CT,06066-2233,kobbypowers333@gmail.com
3519330,Thacher Interiors LLC,LLC,Active,2026-09-18,Domestic,Connecticut,Interior Design Services (541410),6 Richmond Rd,Norwalk,CT,06853,paige.a.thacher@gmail.com
3471802,Mula Design LLC,LLC,Active,2026-09-17,Foreign,PENNSYLVANIA,Architectural Services (541310),325 Cottage Hill Road,York,PA,17401,jfisher@themulagroup.com
3498268,"ABK Counseling & Wellness, LLC",LLC,Active,2026-09-17,Foreign,MASSACHUSETTS,Offices of Mental Health Practitioners except Physicians (621330),112 Water St Ste 400,Boston,MA,02109-4211,ybellot@brittcpa.com
3500190,ProStripes7 LLC,LLC,Active,2026-09-17,Domestic,Connecticut,"Highway, Street, and Bridge Construction (237310)",115 Cemetery Rd,Union,CT,06076,mikeanger1234@gmail.com
3510146,Taably Ltd. Liability Co.,LLC,Active,2026-09-17,Domestic,Connecticut,Educational Support Services (611710),121 Hazelemere rd,New Britain,CT,06053,mijomah@taably.com
3510589,SML Services LLC,LLC,Active,2026-09-17,Domestic,Connecticut,Painting and Wall Covering Contractors (238320),18 Johns Rd,Brookfield,CT,06804,samloranger1@gmail.com
3512210,Express roadside assistance L.L.C.,LLC,Active,2026-09-17,Domestic,Connecticut,Motor Vehicle Towing (488410),38 Giles St,Waterbury,CT,06704-4126,ex.roadsideassistance@gmail.com
3513403,"Saint George One, LLC",LLC,Active,2026-09-17,Foreign,FLORIDA,Pharmacies and Drug Retailers (456110),8488 W. Hillsborough Ave,Tampa,FL,33615,pharmacy@memorialrx.com
3513568,La Finca LLC,LLC,Active,2026-09-17,Domestic,Connecticut,Sheep Farming (112410),36 Maiden Ln,Durham,CT,06422-2006,enrique@svnavia.com
3513666,NM Electrical LLC,LLC,Active,2026-09-17,Domestic,Connecticut,Electrical Contractors and Other Wiring Installation Contractors (238210),12 Merli Rd,Windsor,CT,06095-2160,nick.marrero2@gmail.com
3514819,DEN MAX TRANSPORT LLC,LLC,Active,2026-09-17,Foreign,NEW YORK,"General Freight Trucking, Local (484110)",36 ANN STREET,NEW HAVEN,CT,06519,denzilt97@gmail.com
3515360,Shoreline Mediation LLC,LLC,Active,2026-09-17,Domestic,Connecticut,Offices of Lawyers (541110),360 New Haven Ave,Milford,CT,06460-6648,abigail@shorelinemediation.com
3516176,"Monroe BF BTS Retail, LLC",LLC,Active,2026-09-17,Domestic,Connecticut,Other Activities Related to Real Estate (531390),14600 Detroit Ave Ste 1500,Lakewood,OH,44107-4299,salbers@zarembagroup.com
3517293,Revolution Contracting Group LLC,LLC,Active,2026-09-17,Foreign,FLORIDA,Roofing Contractors (238160),47 Billings Rd,Somers,CT,06071-1926,donald@revolutionroofingusa.com
3517418,"Putnam Partners, LLC",LLC,Active,2026-09-17,Foreign,DELAWARE,Other Activities Related to Real Estate (531390),7 Meadow Lark Ln,Bedford,NY,10506-1900,ctlaw2007@gmail.com
3517601,Glimmers of Hope Therapy PLLC,LLC,Active,2026-09-17,Domestic,Connecticut,Offices of Mental Health Practitioners except Physicians (621330),66 Franklin St,Norwich,CT,06360-5806,jadira.breault@professionalcounselings.com
3517633,"Lumare Psychology, PLLC",LLC,Active,2026-09-17,Domestic,Connecticut,Offices of Mental Health Practitioners except Physicians (621330),125 LaSalle Rd,West Hartford,CT,06107,dramy@lumarepsychology.com
3517980,67 Read LLC,LLC,Active,2026-09-17,Domestic,Connecticut,Lessors of Residential Buildings and Dwellings (531110),67 Read St,New Haven,CT,06511,zweissmandl@gmail.com
3517984,M.F.T Limited Liability Company,LLC,Active,2026-09-17,Domestic,Connecticut,"Media Streaming Distribution Services, Social Networks, and Other Media Networks and Content Providers (516210)",2 Hemlock Pl,Norwalk,CT,06854-4330,livinlifexez@gmail.com
3517993,Bridge to Brighter Futures Inc.,Non-Stock,Active,2026-09-17,Domestic,Connecticut,Other Individual and Family Services (624190),,,,,bridgetobrightfut2026@gmail.com
3517999,NEXTKEY LOCKSMITH LLC,LLC,Active,2026-09-17,Domestic,Connecticut,Locksmiths (561622),10 Tomlinson Ave,Plainville,CT,06062-2804,nextkeylocksmith@gmail.com
3518001,Studio E Hair PLLC,LLC,Active,2026-09-17,Domestic,Connecticut,Beauty Salons (812112),215 Glastonbury Blvd suite 603,Glastonbury,CT,06033,exb768@gmail.com
3518010,Optimal Tomorrow LLC,LLC,Active,2026-09-17,Domestic,Connecticut,Computer Systems Design Services (541512),347 Georgetown Dr,Watertown,CT,06795-3345,admin@optimal-tomorrow.com
3518017,Holy Family Daycare LLC,LLC,Active,2026-09-17,Domestic,Connecticut,Child Care Services (624410),228 Poplar St,New Haven,CT,06513,registrationhelp01@outlook.com
3518018,Steven Jack Counseling LLC,LLC,Active,2026-09-17,Domestic,Connecticut,Other Individual and Family Services (624190),32 Parker Hill Road,Killingworth,CT,06419,registrationhelp01@outlook.com
3518023,Art Luxe Country Properties LLC,LLC,Active,2026-09-17,Foreign,NEW YORK,Lessors of Residential Buildings and Dwellings (531110),345 East 50th Street,New York,NY,10022,hdav2100@gmail.com
