entity_id,name,formed,entity_type,status,jurisdiction,street,street_2,city,state,zip,agent_organization,agent_city
20268143580,Growing Things Change LLC,2026-09-13,DLLC,Good Standing,CO,6846 S Quantock Way,,Aurora,CO,80016,,Aurora
20268143582,Snap Straps LLC,2026-09-13,DLLC,Good Standing,CO,3077 S Hurley Cir,,Denver,CO,80227,,Denver
20268143583,ZK PAINTING LLC,2026-09-13,DLLC,Good Standing,CO,4412 E Mulberry St Lot 182,,Fort Collins,CO,80524,,Fort Collins
20268143593,JSJ Automotive LLC,2026-09-13,DLLC,Good Standing,CO,3820 Carr St,,Wheat Ridge,CO,80033,Gorley Consulting & Management LLC,Denver
20268143596,Avelora INC,2026-09-13,DPC,Good Standing,CO,1500 N Grant St Unit 510,,Denver,CO,80203,Registered Agents Inc,Denver
20268143597,Edwards Motor Cars LLC,2026-09-13,DLLC,Good Standing,CO,3710 S Enoch Rd,,Colorado Springs,CO,80930,,Colorado Springs
20268143601,PEAX MECHANICAL LLC,2026-09-13,DLLC,Good Standing,CO,945 Hastings St,,Delta,CO,81416,,Delta
20268143602,Taqueria la Perla Tapatia LLC,2026-09-13,DLLC,Good Standing,CO,1500 N Grant St,Ste N,Denver,CO,80203,Northwest Registered Agent LLC,Denver
20268143603,ZARIR GLOBAL SUPPLY INC,2026-09-13,DPC,Good Standing,CO,"600 17th Street, Suite 2800",,Denver,CO,80202,Trusted Agency Inc.,Denver
20268143607,Art of Dance LLC,2026-09-13,DLLC,Good Standing,CO,14813 W 70th Dr Unit B,,Arvada,CO,80007,,Arvada
20268143615,"UK HANVERNO PLANT NUTRITION CO., LTD",2026-09-13,DPC,Good Standing,CO,1750 Lincoln St,,Denver,CO,80203,Egrace Inc,Denver
20268143629,"Guided by Molly, LLC",2026-09-13,DLLC,Good Standing,CO,4109 E 10th Ave Apt 502,,Denver,CO,80220,,Denver
20268143635,Papas Sweets & Moodys Eats LLC,2026-09-13,DLLC,Good Standing,CO,25127 E Ellsworth Pl,,Aurora,CO,80018,,Aurora
20268143636,PrettyPlantHome LLC,2026-09-13,DLLC,Good Standing,CO,7175 Painted Rock Dr,,Colorado Springs,CO,80911,,Colorado Springs
20268143640,Tamarillo automotive accessoriesaa llc,2026-09-13,DLLC,Good Standing,CO,71 O St NW,,Washington,DC,20001,"Corp1, Inc.",Centennial
20268143647,One Nation Republic Colorado LLC,2026-09-13,DLLC,Good Standing,CO,2036 Kachina Dr Apt 4,,Pueblo,CO,81008,,Pueblo
20268143656,Westbridge Inc.,2026-09-13,DPC,Good Standing,CO,1500 N GRANT ST STE R,,DENVER,CO,80203,Registered Agents Inc,Denver
20268143657,Eventlynn LLC,2026-09-13,DLLC,Good Standing,CO,1285 W Pueblo Blvd #1008,,Pueblo,CO,81004,,Fowler
20268124428,GeoAscent LLC,2026-09-12,DLLC,Good Standing,CO,1500 N Grant St Ste R,,Denver,CO,80203,Colorado Registered Agent LLC,Denver
20268131849,RPM-Romero's Plumbing & Mechanical LLC,2026-09-12,DLLC,Good Standing,CO,3315 Virginia Ave,,Colorado Springs,CO,80907,,Colorado Springs
20268138300,Vivid Fun Game Labs Ltd,2026-09-12,DLLC,Good Standing,CO,1500 N Grant St,Ste N,Denver,CO,80203,Northwest Registered Agent LLC,Denver
20268139282,ERIE SNOW REMOVAL LLC,2026-09-12,DLLC,Good Standing,CO,21 Solstice Ct,,Erie,CO,80516,,Erie
20268141189,Peak to Peak Roofing LLC,2026-09-12,DLLC,Good Standing,CO,21 Solstice Ct,,Erie,CO,80516,,Erie
20268141438,AIRPORT TRANSFER GRANTHAM LLC,2026-09-12,DLLC,Good Standing,CO,1500 N GRANT ST 5656,,DENVER,CO,80203,Registered Agents Inc,Denver
20268141444,"Huangwei Trading Co., Ltd",2026-09-12,DPC,Good Standing,CO,1500 N GRANT ST #7386,,DENVER,CO,80203,Registered Agents Inc,Denver
20268141450,YANGYULINGQR INC,2026-09-12,DPC,Good Standing,CO,2086 W ARBOR PI,,LITTLETON,CO,80120,Colorado Official Registered Agent LLC,Denver
20268141452,Javevest Inc.,2026-09-12,DPC,Good Standing,CO,1500 N Grant St,Ste N,Denver,CO,80203,Northwest Registered Agent LLC,Denver
20268141453,Pleasant Products LLC,2026-09-12,DLLC,Good Standing,CO,1500 N Grant St,Ste N,Denver,CO,80203,Northwest Registered Agent LLC,Denver
20268141454,Masked Chaos LLC,2026-09-12,DLLC,Good Standing,CO,1500 N Grant St,Ste R,Denver,CO,80203,Northwest Registered Agent LLC,Denver
20268141455,Kinetix Core Inc,2026-09-12,DPC,Good Standing,CO,1660 17th St Ste 310,,Denver,CO,80202,Registered Agents Inc,Denver
20268141457,Caelum Cloud Inc,2026-09-12,DPC,Good Standing,CO,3101 Iris Ave #240,,Boulder,CO,80301,Registered Agents Inc,Denver
20268141458,Necxora Nexus Inc,2026-09-12,DPC,Good Standing,CO,3900 E Mexico Ave #970,,Denver,CO,80210,Registered Agents Inc,Denver
20268141459,XUYUQK LLC,2026-09-12,DLLC,Good Standing,CO,2175 S GALAPAGO ST,,DENVER,CO,80223,ALIKGARG LLC,ELIZABETH
20268141461,LIANGCHENGTAOUG LLC,2026-09-12,DLLC,Good Standing,CO,1894 S GRANBY ST,,AURORA,CO,80012,ALIKGARG LLC,ELIZABETH
20268141462,ZHOUPENGSJ LLC,2026-09-12,DLLC,Good Standing,CO,679 BECKET PL,,COLORADO SPRINGS,CO,80906,ALIKGARG LLC,ELIZABETH
20268141498,Grand Crest Ventures LLC,2026-09-12,DLLC,Good Standing,CO,797 Peoria St,,Aurora,CO,80011,Beacon Ridge Group LLC,Boulder
20268141499,Prime Harbor Holdings LLC,2026-09-12,DLLC,Good Standing,CO,6554 S Parker Rd,,Aurora,CO,80016,Beacon Ridge Group LLC,Boulder
20268141501,Noble Ridge Ventures LLC,2026-09-12,DLLC,Good Standing,CO,6180 S Gun Club Rd,,Aurora,CO,80016,Beacon Ridge Group LLC,Boulder
20268141503,Harmattan PLLC,2026-09-12,DLLC,Good Standing,CO,1500 N GRANT ST,STE N,DENVER,CO,80203,Northwest Registered Agent LLC,Denver
20268141533,Kainen Enterprises LLC,2026-09-12,DLLC,Good Standing,CO,2315 W 17th St,,Pueblo,CO,81003,,Pueblo
20268141547,Skeyo LLC,2026-09-12,DLLC,Good Standing,CO,10883 Towerbridge Rd,,Highlands Ranch,CO,80130,,Highlands Ranch
20268141548,SUPER.EMB PROMOTION LLC,2026-09-12,DLLC,Good Standing,CO,1500 N GRANT ST #11879,,DENVER,CO,80203,Registered Agents Inc,Denver
20268141575,"The Colorado Conservative, LLC",2026-09-12,DLLC,Good Standing,CO,7539 Stroh Rd,,Parker,CO,80134,,Parker
20268141589,Triprex LLC,2026-09-12,DLLC,Good Standing,CO,38 S Jackson St,,Denver,CO,80209,,Denver
20268141595,BridgeHome Group LLC,2026-09-12,DLLC,Good Standing,CO,2198 Lily Dr,,Loveland,CO,80537,,Loveland
20268141600,"Swerve Molecular Consulting, LLC",2026-09-12,DLLC,Good Standing,CO,248 Surrey St,,Carbondale,CO,81623,,Carbondale
20268141611,Denver CyberRide LLC,2026-09-12,DLLC,Good Standing,CO,754 Vivian St,,Lakewood,CO,80401,,Lakewood
20268141622,studio sk LLC,2026-09-12,DLLC,Good Standing,CO,5107 E 17th Avenue Pkwy,,Denver,CO,80220,,Denver
20268141643,"Dasein Integrative Psychotherapy, LLC",2026-09-12,DLLC,Good Standing,CO,12211 W Alameda Pkwy Ste 201,,Lakewood,CO,80228,,Lakewood
20268141646,HossTrain LLC,2026-09-12,DLLC,Good Standing,CO,212 E HIGHLAND ST,,OAK CREEK,CO,80467,,OAK CREEK
20268141652,"Ascend Physical Therapy, LLC",2026-09-12,DLLC,Good Standing,CO,1395 Sparta Plz Unit 9,,Steamboat Springs,CO,80487,,Steamboat Springs
20268141655,San Luis property's LLC,2026-09-12,DLLC,Good Standing,CO,89 Little Spring Ln,,Bailey,CO,80421,,Bailey
20268141665,AB Brand Holdings LLC,2026-09-12,DLLC,Good Standing,CO,1500 N Grant St Ste R,,Denver,CO,80203,Registered Agents Inc,Denver
20268141680,VoidMarch Games L.L.C.,2026-09-12,DLLC,Good Standing,CO,1500 N Grant St,Ste N,Denver,CO,80203,Northwest Registered Agent LLC,Denver
20268141681,Understory Group LLC,2026-09-12,DLLC,Good Standing,CO,1470 Walnut St Ste 201,,Boulder,CO,80302,,Boulder
20268141684,PawPurity LLC,2026-09-12,DLLC,Good Standing,CO,44 Cook St Ste 100,,Denver,CO,80206,Registered Agents Inc,Denver
20268141688,Apex Pulse LLC,2026-09-12,DLLC,Good Standing,CO,2532 Plumtree Grv,,Colorado Springs,CO,80907,,Colorado Springs
20268141690,"The Sleepy Owl, LLC",2026-09-12,DLLC,Good Standing,CO,6175 Turret Dr,,Colorado Springs,CO,80918,,Colorado Springs
20268141703,Perry.is LLC,2026-09-12,DLLC,Good Standing,CO,18115 Knollwood Blvd,,Monument,CO,80132,,Monument
20268141714,"B3V Consulting, llc",2026-09-12,DLLC,Good Standing,CO,1401 County Road 237,,Silt,CO,81652,,Silt
20268141716,"Jamigo, LLC",2026-09-12,DLLC,Good Standing,CO,7310 W 52nd Ave,STE A-234,Arvada,CO,80002,,Denver
20268141721,Maple Wellness LLC,2026-09-12,DLLC,Good Standing,CO,511 W Geneseo St Apt 3,,Lafayette,CO,80026,,Lafayette
20268141725,Rocky Mountain Drones Ltd.,2026-09-12,DLLC,Good Standing,CO,8426 Pierson Ct,,Arvada,CO,80005,,Arvada
20268141739,AvantiCulture LLC,2026-09-12,DLLC,Good Standing,CO,1580 N Logan St Ste 660 #905826,,Denver,CO,80203,,Denver
20268141741,"CM Unboxed, LLC",2026-09-12,DLLC,Good Standing,CO,2338 Black Duck Ave,,Johnstown,CO,80534,,Johnstown
20268141746,Dirt Bike Cowboys LLC,2026-09-12,DLLC,Good Standing,CO,26400 Hidden Mesa Dr,,Oak Creek,CO,80467,,Oak Creek
20268141765,Wildfire Mitigation Specialists LLC,2026-09-12,DLLC,Good Standing,CO,6145 Broadway,Ste 43,Denver,CO,80216,,Denver
20268141776,MCM Services LLC,2026-09-12,DLLC,Good Standing,CO,8137 S Brook Forest Rd,,Evergreen,CO,80439,,Evergreen
20268141786,Riverbend Counseling LLC,2026-09-12,DLLC,Good Standing,CO,1328 Rood Ave,,Grand Junction,CO,81501,,Grand Junction
20268141790,Brashley LLC,2026-09-12,DLLC,Good Standing,CO,643 Jackson St,,Denver,CO,80206,,Denver
20268141819,Sellers Physical Therapy LLC,2026-09-12,DLLC,Good Standing,CO,10333 Milwaukee Cir,,Thornton,CO,80229,,Thornton
20268141821,The Concierge at Winter Park L.L.C,2026-09-12,DLLC,Good Standing,CO,3530 County Road 83,,Tabernash,CO,80478,,Tabernash
20268141827,DC Holdings LLC,2026-09-12,DLLC,Good Standing,CO,3005 W 28th St,,Pueblo,CO,81003,,Pueblo
20268141828,MAG 1 WHEELS AND TIRES LLC,2026-09-12,DLLC,Good Standing,CO,1295 W Alameda Ave,,Denver,CO,80223,,Aurora
20268141830,Think Again LLC,2026-09-12,DLLC,Good Standing,CO,11052 Twenty Mile Rd Apt 100,,Parker,CO,80134,,Parker
20268141833,Sema Imaginatio LLC,2026-09-12,DLLC,Good Standing,CO,307 Canon Ave # 123,,Manitou Springs,CO,80829,,Pueblo
20268141834,LONESTAR CONSTRUCTION LLC,2026-09-12,DLLC,Good Standing,CO,1649 S Granby St,,Aurora,CO,80012,,Aurora
20268141838,Repair with Jake LLC,2026-09-12,DLLC,Good Standing,CO,2720 Barnhart St,,Thornton,CO,80229,,Thornton
20268141840,The Young and the Best of Us LLC,2026-09-12,DLLC,Good Standing,CO,834 E Saint Vrain St,,Colorado Springs,CO,80903,,Colorado Springs
20268141850,MSW Consult LLC,2026-09-12,DLLC,Good Standing,CO,4725 W Quincy Ave Apt 112,,Denver,CO,80236,,Denver
20268141857,Aomidori LLC,2026-09-12,DLLC,Good Standing,CO,855 W Dillon Rd Apt I303,,Louisville,CO,80027,,Louisville
20268141860,Lice to Meet You LLC,2026-09-12,DLLC,Good Standing,CO,16960 Galapago Court,,Broomfield,CO,80023,,Broomfield
20268141864,"TRACE, Inc.",2026-09-12,DPC,Good Standing,CO,1500 N Grant St Ste R,,Denver,CO,80203,Registered Agents Inc,Denver
20268141870,Sirens Shelf LLC,2026-09-12,DLLC,Good Standing,CO,3057 Noble Ct,,Grand Junction,CO,81504,,Grand Junction
20268141879,FIREYED UNLIMITED LLC,2026-09-12,DLLC,Good Standing,CO,1630 Welton St PMB 70140,,Denver,CO,80202,ENTITY PROTECT REGISTERED AGENT SERVICES LLC,Denver
20268141886,retit car LLC,2026-09-12,DLLC,Good Standing,CO,1500 N Grant St,Ste N,Denver,CO,80203,Northwest Registered Agent LLC,Denver
20268141891,TRAVONEX TRADE INC,2026-09-12,DPC,Good Standing,CO,3030 Grandview St,,Colorado Springs,CO,80907,Northwest Registered Agent LLC,Denver
20268141894,Tevara Solutions LLC,2026-09-12,DLLC,Good Standing,CO,11407 Coal Ridge St,,Firestone,CO,80504,,Firestone
20268141895,Sabin Solutions LLC,2026-09-12,DLLC,Good Standing,CO,1374 South Simms Street,,Lakewood,CO,80232-4948,,Lakewood
20268141897,V.A PAINTING AND HOME REPAIRS LLP,2026-09-12,DLLP,Good Standing,CO,11210 E ALASKA PL,,AURORA,CO,80012,,Aurora
20268141906,The Raven and Cat LLC,2026-09-12,FLLC,Good Standing,TX,2555 W Kings HWy,,San Antonio,TX,78228,,Colorado Springs
20268141912,Soundscapes LLC,2026-09-12,DLLC,Good Standing,CO,120 Piedra Rd,,Pagosa Springs,CO,81147,,Pagosa Springs
20268141913,Dulce Travesura L.L.C,2026-09-12,DLLC,Good Standing,CO,49 Lansing St,,Aurora,CO,80010,,Aurora
20268141921,"Proof & Presence Marketing, LLC",2026-09-12,DLLC,Good Standing,CO,119 Manitou Place,,Manitou Springs,CO,80829,,Manitou Springs
20268141950,L&C Entertainment LLC,2026-09-12,DLLC,Good Standing,CO,1980 18th St Apt 1305,,Denver,CO,80202,,Denver
20268141952,Fair Share Colorado,2026-09-12,DNC,Good Standing,CO,1536 Wynkoop St Ste 908,,Denver,CO,80202,Registered Agents Inc,Denver
20268141958,Ranked Choice Voting for Colorado,2026-09-12,DNC,Good Standing,CO,1536 Wynkoop St Ste 908,,Denver,CO,80202,Registered Agents Inc,Denver
20268141961,Iron Ridge Property Services of Southern Colorado LLC,2026-09-12,DLLC,Good Standing,CO,1554 W Camino de los Ranchos,,Pueblo,CO,81007,,Pueblo
20268141964,Symbio Engineering LLC,2026-09-12,DLLC,Good Standing,CO,2436 W Stuart St,,Fort Collins,CO,80526,,Fort Collins
20268141980,Parampara Collective LLC,2026-09-12,DLLC,Good Standing,CO,14799 Vienna Cir,,Parker,CO,80134,,Parker
20268141985,PRESS 1 TECHNOLOGIES LLC,2026-09-12,DLLC,Good Standing,CO,2644 Joseph Ct,,Lafayette,CO,80026,,Lafayette
20268141989,Admas logistics LLC,2026-09-12,DLLC,Good Standing,CO,2313 72nd Ave,,Greeley,CO,80634,,Greeley
20268141992,The Ascension Collective LLC,2026-09-12,DLLC,Good Standing,CO,1500 N Grant St Ste R,,Denver,CO,80203,Registered Agents Inc,Denver
20268141993,Heart & Lock Creations LLC,2026-09-12,DLLC,Good Standing,CO,8950 Palomino Ridge Vw,,Peyton,CO,80831,,Peyton
20268141996,Amy Hughes LLC,2026-09-12,DLLC,Good Standing,CO,5807 E 9th Ave,,Denver,CO,80220,,Denver
20268141997,Highland West LLC,2026-09-12,DLLC,Good Standing,CO,17448 County Road 501,,Bayfield,CO,81122,,Bayfield
20268142005,Epoch Ventures LLC,2026-09-12,DLLC,Good Standing,CO,1500 N Grant St,Ste N,Denver,CO,80203,Northwest Registered Agent LLC,Denver
20268142006,High Desert Health &Wellness LLC,2026-09-12,DLLC,Good Standing,CO,4497 East Co Road 9 North,,Center,CO,81125,,Center
20268142010,"DSTT Publishing & Art, LLC",2026-09-12,DLLC,Good Standing,CO,10555 W Jewell Ave,Apt 24-308,Lakewood,CO,80232,,Lakewood
20268142030,Vital Garden Design LLC,2026-09-12,DLLC,Good Standing,CO,1500 N Grant St,Ste N,Denver,CO,80203,Northwest Registered Agent LLC,Denver
20268142037,C Sun Iowa LLC,2026-09-12,DLLC,Good Standing,CO,9818 Arthur Lane,,Highlands Ranch,CO,80130,,Highlands Ranch
20268142040,Na'lah Heart of Gold Foundation,2026-09-12,DNC,Good Standing,CO,2319 E Routt Ave,,Pueblo,CO,81004,,Pueblo
20268142050,ACT for Groups LLC,2026-09-12,DLLC,Good Standing,CO,3577 Main st ste B,,durango,CO,81301,,Durango
20268142053,Ravelo House LLC,2026-09-12,DLLC,Good Standing,CO,3601 Arapahoe Ave,,Boulder,CO,80303,,Bennett
20268142056,McFarland Brothers Property Services LLC,2026-09-12,DLLC,Good Standing,CO,6121 Zebulon Pl,,Timnath,CO,80547,,Timnath
20268142059,N304 LLC,2026-09-12,DLLC,Good Standing,CO,942 Sailors Reef,,Fort Collins,CO,80525,,Fort Collins
20268142062,SparklingT&Acleaning LLC,2026-09-12,DLLC,Good Standing,CO,2645 Preakness Way,,Colorado Springs,CO,80916,,Montrose
20268142067,5280 Tech & More LLC,2026-09-12,DLLC,Good Standing,CO,1500 N Grant St Ste R,,Denver,CO,80203,Registered Agents Inc,Denver
20268142083,AIans Labs LLC,2026-09-12,DLLC,Good Standing,CO,1500 N Grant St,Ste N,Denver,CO,80203,Northwest Registered Agent LLC,Denver
20268142099,Harper Dispatch and Logistics LLC,2026-09-12,DLLC,Good Standing,CO,2287 San Marcos Dr,,Colorado Springs,CO,80910,,Colorado Springs
20268142100,White Cat Healing House LLC,2026-09-12,DLLC,Good Standing,CO,1974 Chambers Rd,,Aurora,CO,80011,,Aurora
20268142101,Younis Peak Commerce LLC,2026-09-12,DLLC,Good Standing,CO,4620 Hinsdale Way Apt 185,,Colorado Springs,CO,80917,,Colorado Springs
20268142102,"New Creation Services & Solutions, LLC",2026-09-12,DLLC,Good Standing,CO,10347 Mount Evans Dr,,Peyton,CO,80831,,Peyton
20268142106,SNYJORA LLC,2026-09-12,DLLC,Good Standing,CO,22773 E RADCLIFF LOOP,,AURORA,CO,80015,,Aurora
20268142122,Hushabit LLC,2026-09-12,DLLC,Good Standing,CO,5427 Vermillion Bluffs Dr,,Colorado Springs,CO,80923,,Colorado Springs
20268142126,Beaux Creative LLC,2026-09-12,DLLC,Good Standing,CO,61 Windsor Way,,Greenwood Village,CO,80111,,Greenwood Village
20268142127,Central Park Bins LLC,2026-09-12,DLLC,Good Standing,CO,5893 Alton St,,Denver,CO,80238,,Denver
20268142132,Gordy LLC,2026-09-12,DLLC,Good Standing,CO,8881 W Yale Ave,,Lakewood,CO,80227,,Lakewood
20268142133,Bravo Aircraft Detailing LLC,2026-09-12,DLLC,Good Standing,CO,2381 43rd Avenue Ct,,Greeley,CO,80634,,Greeley
20268142145,Mister 303 LLC,2026-09-12,DLLC,Good Standing,CO,4910 Brighton Blvd # 16072,,Denver,CO,80216,,Denver
20268142146,Haze Ltd.,2026-09-12,DLLC,Good Standing,CO,616 E Oak St,,Lamar,CO,81052,,Lamar
20268142164,Green Tree Apps LLC,2026-09-12,DLLC,Good Standing,CO,1478 S Krameria St,,Denver,CO,80224,,Denver
20268142171,GMGCLEANING L.L.C.,2026-09-12,DLLC,Good Standing,CO,2421 Bearwood Ave,,Greeley,CO,80631,,Greeley
20268142177,Altara Heights,2026-09-12,FLLC,Good Standing,TX,23501 Cinco Ranch Blvd,Ste H120-302,Katy,TX,77494,Registered Agents Inc,Denver
20268142179,Villa Veterinary LLC,2026-09-12,DLLC,Good Standing,CO,9708 Vermillion Rd,,Longmont,CO,80504,,Longmont
20268142190,Foyer and Flare LLC,2026-09-12,DLLC,Good Standing,CO,7484 Reed St,,Arvada,CO,80003,,Arvada
20268142192,HW Holdings LLC,2026-09-12,DLLC,Good Standing,CO,1905 N Sherman St Ste 200 PMB 1836,,Denver,CO,80203,,Denver
20268142193,"Deep Digest, LLC",2026-09-12,DLLC,Good Standing,CO,4348 Teeter Totter Cir,,Colorado Spgs,CO,80917,,Colorado Spgs
20268142194,Villa Boutique LLC,2026-09-12,DLLC,Good Standing,CO,8975 Kingston Heath Rd,,Peyton,CO,80831,,Peyton
20268142195,Sara Willott Psychotherapy LLC,2026-09-12,DLLC,Good Standing,CO,1025 Rosewood Ave Ste 107,,Boulder,CO,80304,,Livermore
20268142206,"DIG, Ltd.",2026-09-12,DLLC,Good Standing,CO,682 Bristlecone Way,,Silt,CO,81652,,Silt
20268142207,MC Skills to Respond LLC,2026-09-12,DLLC,Good Standing,CO,1500 N Grant St Ste R,,Denver,CO,80203,Registered Agents Inc,Denver
20268142210,LowTide LLC,2026-09-12,DLLC,Good Standing,CO,1484 Moraine Valley Dr,,Severance,CO,80550,,Severance
20268142211,TrueRange Transport LLC,2026-09-12,DLLC,Good Standing,CO,33766 Cliff Rd,,Windsor,CO,80550,,Windsor
20268142212,Luke1125luxurycleaningservice LLC,2026-09-12,DLLC,Good Standing,CO,11937 E Ford Dr,,Aurora,CO,80012,,Aurora
20268142217,"T. Torres Portait Co., LLC",2026-09-12,DLLC,Good Standing,CO,7229 W Canberra Street Dr,,Greeley,CO,80634,,Greeley
20268142223,EverFidelis Enterprises LLC,2026-09-12,DLLC,Good Standing,CO,2114 E 7th ST.,,Pueblo,CO,81001,,Pueblo
20268142226,HDH LLC.,2026-09-12,DLLC,Good Standing,CO,313 E Taylor Ave,,La Salle,CO,80645,,La Salle
20268142228,Mochis Legacy Golden Retriever Therapy,2026-09-12,DNC,Good Standing,CO,2101 Pearl St,,Boulder,CO,80302,,Boulder
20268142235,CJWB LLC,2026-09-12,DLLC,Good Standing,CO,2689 Continental Dr,,Grand Junction,CO,81506,Northwest Registered Agent LLC,Denver
20268142236,Bella Trailers & Property Services LLC,2026-09-12,DLLC,Good Standing,CO,105 Valle Dr,,Fort Lupton,CO,80621,,Fort Lupton
20268142238,JavaPass LLC,2026-09-12,DLLC,Good Standing,CO,40 Madison St Ste 103,,Denver,CO,80206,,Denver
20268142240,Kreative Beauty LLC,2026-09-12,DLLC,Good Standing,CO,1993 S Oswego Way,,Aurora,CO,80014,,Aurora
20268142253,Devyne Beginnings Foundation,2026-09-12,DNC,Good Standing,CO,2331 S Dawson Way,,Aurora,CO,80014,,Aurora
20268142254,"American Patriots, Inc",2026-09-12,DPC,Good Standing,CO,"44 Cook St, #100-249",,Denver,CO,80206,,Denver
20268142255,Twilight Mortuary Transport LLC,2026-09-12,DLLC,Good Standing,CO,4687 Harrier Ct,,Pueblo,CO,81008,,Pueblo
20268142262,ALOOMDRI LLC,2026-09-12,DLLC,Good Standing,CO,1500 N GRANT ST #11889,,DENVER,CO,80203,Registered Agents Inc,Denver
20268142263,NCD Essentials LLC,2026-09-12,DLLC,Good Standing,CO,3813 Freestone Pt,,Castle Rock,CO,80108,,Castle Rock
20268142275,Gowanda Country Goods llc,2026-09-12,DLLC,Good Standing,CO,8233 SH-66,,Platteville,CO,80651,,Platteville
20268142279,No on 311 Committee,2026-09-12,DNC,Good Standing,CO,1580 N Lincoln St Ste 630,,Denver,CO,80203,"Strategic Compliance, LLC",Denver
20268142286,Hub Jackets LLC,2026-09-12,DLLC,Good Standing,CO,1500 N Grant St Ste 11890,,Denver,CO,80203,Registered Agents Inc,Denver
20268142287,Apex Finishing & Remodeling LLC,2026-09-12,DLLC,Good Standing,CO,"1521 Blake St STE 47965 Denver, CO 80202",,Denver,CO,80202,,Denver
20268142289,LILI BLANC INVESTMENT L.L.C.,2026-09-12,DLLC,Good Standing,CO,1500 N Grant St,Ste N,Denver,CO,80203,Northwest Registered Agent LLC,Denver
20268142293,Cole Tierney LLC,2026-09-12,DLLC,Good Standing,CO,25 S Sherman St,,Denver,CO,80209,,Denver
20268142294,SOCO Liquidation LLC,2026-09-12,DLLC,Good Standing,CO,946 S Greenway Ave,,Pueblo,CO,81007,Northwest Registered Agent LLC,Denver
20268142297,LNR Capital LLC,2026-09-12,DLLC,Good Standing,CO,10961 Aliso Dr,,Colorado Springs,CO,80925,,Colorado Springs
20268142298,Mile High Holiday Lighting LLC,2026-09-12,DLLC,Good Standing,CO,434 S Balsam St,,Lakewood,CO,80226,,Lakewood
20268142299,Rustic Roots by Allie LLC,2026-09-12,DLLC,Good Standing,CO,46301 County Road 4,,Roggen,CO,80652,,Roggen
20268142300,Alyssas Respite and Caregiving LLC,2026-09-12,DLLC,Good Standing,CO,1365 Geneva St,,Aurora,CO,80010,,Aurora
20268142302,Amali Photo Social LLC,2026-09-12,DLLC,Good Standing,CO,7998 Raleigh St,,Westminster,CO,80030,,Westminster
20268142303,ONSITE STAKING LLC,2026-09-12,DLLC,Good Standing,CO,12929 Washington St Unit 4202,,Thornton,CO,80241,,Thornton
20268142311,ROLE GUTTERS LLC,2026-09-12,DLLC,Good Standing,CO,1122 S Gay Dr,,Longmont,CO,80501,,Longmont
20268142315,Royal Nugs LLC,2026-09-12,DLLC,Good Standing,CO,656 S Watermelon Dr,,Pueblo,CO,81007,,Pueblo
20268142323,"Just My Mini & Me, LLC",2026-09-12,DLLC,Good Standing,CO,279 Cherry Lake Dr,,Divide,CO,80814,,Divide
